nameList,gianName,flag
"渡辺周君,長島昭久君,後藤祐一君",国会法の一部を改正する法律案,0
"渡辺喜美君,大熊利昭君,後藤祐一君,玉木雄一郎君,小沢鋭仁君,中田宏君",幹部国家公務員法案,0
"津村啓介君,小川淳也君,奥野総一郎君,後藤祐一君,玉木雄一郎君",国家公務員法等の一部を改正する法律案,0
"津村啓介君,小川淳也君,奥野総一郎君,後藤祐一君,玉木雄一郎君",国家公務員の労働関係に関する法律案,0
"津村啓介君,小川淳也君,奥野総一郎君,後藤祐一君,玉木雄一郎君",公務員庁設置法案,0
柴山昌彦君,アルコール健康障害対策基本法案,0
"重徳和彦君,中丸啓君,上野ひろし君,鈴木望君",地方公務員の政治的中立性の確保のための地方公務員法等の一部を改正する法律案,0
"中田宏君,阪口直人君",国家安全保障上重要な土地等に係る取引等の規制等に関する法律案,0
"塩谷立君,渡海紀三朗君,大塚拓君,斉藤鉄夫君,伊藤渉君",研究開発システムの改革の推進等による研究開発能力の強化及び研究開発等の効率的推進等に関する法律及び大学の教員等の任期に関する法律の一部を改正する法律案,0
小渕優子君,東日本大震災における原子力発電所の事故により生じた原子力損害に係る早期かつ確実な賠償を実現するための措置及び当該原子力損害に係る賠償請求権の消滅時効等の特例に関する法律案,0
"原口一博君,奥野総一郎君,後藤祐一君,吉川元君",地方公務員法等の一部を改正する法律案,0
"原口一博君,奥野総一郎君,後藤祐一君,吉川元君",地方公務員の労働関係に関する法律案,0
高木陽介君,消防団を中核とした地域防災力の充実強化に関する法律案,0
"重徳和彦君,桜内文城君,中田宏君,今井雅人君",世代間格差を是正するための公的年金制度及び医療保険制度の改革の推進に関する法律案,0
"泉健太君,山井和則君,大西健介君,杉田水脈君,重徳和彦君,浅尾慶一郎君,中島克仁君,高橋千鶴子君,小宮山泰子君,玉城デニー君,吉川元君",過労死等防止基本法案,0
"細田博之君,岩屋毅君,山本幸三君,金田勝年君,萩生田光一君,小沢鋭仁君,松野頼久君,石関貴史君,鈴木克昌君,柿沢未途君",特定複合観光施設区域の整備の推進に関する法律案,0
"遠藤利明君,馳浩君,萩生田光一君,笠浩史君,松原仁君,長島昭久君,石原慎太郎君,園田博之君,中田宏君,稲津久君,富田茂之君,古屋範子君,杉本かずみ君,鈴木克昌君",二〇二〇年東京オリンピック・パラリンピック競技大会の成功に関する決議案,0
"逢沢一郎君,平沢勝栄君,松野博一君,長島忠美君,永岡桂子君,御法川信英君,大塚高司君,渡辺周君,石関貴史君,上田勇君,大口善徳君,山内康一君,小宮山泰子君",中国による防空識別圏設定に抗議し撤回を求める決議案,0
"郡和子君,中根康浩君",国務大臣森まさこ君不信任決議案,0
"海江田万里君,大畠章宏君,松原仁君",安倍内閣不信任決議案,0
"中川正春君,篠原孝君,大串博志君,玉木雄一郎君,畑浩治君,吉川元君",国有林野事業に従事する職員の労働関係を円滑に調整するための特定独立行政法人の労働関係に関する法律の一部を改正する法律案,0
"中川正春君,篠原孝君,大串博志君,玉木雄一郎君,畑浩治君,吉川元君",国有林野事業に従事する職員の給与等に関する特例法案,0
"海江田万里君,細野豪志君,岡田克也君,中川正春君,馬淵澄夫君,泉健太君,奥野総一郎君",公職選挙法及び衆議院議員選挙区画定審議会設置法の一部を改正する法律案,0
"園田博之君,高橋みほ君,小熊慎司君,鈴木義弘君,西田譲君,山田宏君,百瀬智之君,今井雅人君,浦野靖人君,新原秀人君,坂元大輔君,西岡新君",公職選挙法及び衆議院議員選挙区画定審議会設置法の一部を改正する法律案,0
"馬場伸幸君,平沼赳夫君,小沢鋭仁君,三木圭恵君",日本国憲法の改正手続に関する法律の一部を改正する法律案,0
"江田康幸君,古屋範子君,橋本岳君",アレルギー疾患対策基本法案,0
"御法川信英君,古屋範子君,上野ひろし君,松浪健太君,中島克仁君",国民が受ける医療の質の向上のための医療機器の研究開発及び普及の促進に関する法律案,0
"高市早苗君,平沢勝栄君,富田茂之君,高木美智代君,中田宏君,阪口直人君",児童買春、児童ポルノに係る行為等の処罰及び児童の保護等に関する法律の一部を改正する法律案,0
"浦野靖人君,中田宏君,小沢鋭仁君,松浪健太君,木下智彦君",地方自治法及び国会法の一部を改正する法律案,0
"中田宏君,遠藤敬君,田沼隆志君,鈴木望君,三木圭恵君",教育委員会制度を廃止する等のための地方自治法等の一部を改正する法律案,0
"大串博志君,後藤斎君,篠原孝君,鷲尾英一郎君,玉木雄一郎君,畑浩治君,吉川元君",農業者戸別所得補償法案,0
"柚木道義君,岸本周平君,山井和則君,中根康浩君,畑浩治君,吉川元君",介護従事者等の人材確保に関する特別措置法案,0
"石関貴史君,平沼赳夫君,松野頼久君,小沢鋭仁君,松浪健太君",特定複合観光施設区域の整備の推進に関する法律案,0
"松本剛明君,大島敦君,後藤祐一君",行政改革の総合的かつ集中的な実行に関する法律案,0
"松本剛明君,大島敦君,後藤祐一君,大熊利昭君",独立行政法人通則法の一部を改正する法律案,0
"前原誠司君,安住淳君,古本伸一郎君,玉木雄一郎君",国及び地方公共団体の責任ある財政運営の確保を図るための財政の健全化の推進に関する法律案,0
"馬場伸幸君,小沢鋭仁君,松浪健太君,石関貴史君,鈴木義弘君",任命に当たり両議院の同意を要する国家公務員等の範囲の適正化等のための関係法律の整備に関する法律案,0
"桜内文城君,中田宏君,阪口直人君",租税特別措置法の一部を改正する法律案,0
"衛藤征士郎君,高村正彦君,野田聖子君",国等が行う公共工事についての地元建設業者の受注の確保等に関する法律案,0
"笠浩史君,郡和子君,小川淳也君",地方教育行政の適正な運営の確保に関する法律案,0
"松浪健太君,重徳和彦君,佐藤正夫君,畠中光成君",道州制への移行のための改革基本法案,0
"黄川田徹君,階猛君,今井雅人君,椎木保君,柿沢未途君,林宙紀君,中島克仁君,柏倉祐司君,畑浩治君,吉川元君",東日本大震災からの復興の推進のための復興整備事業の実施に必要な権利者による土地等の処分の迅速化に関する法律案,0
"枝野幸男君,後藤祐一君,階猛君",行政機関の保有する情報の公開に関する法律等の一部を改正する法律案,0
"原口一博君,黄川田徹君,奥野総一郎君,塩川鉄也君,畑浩治君,吉川元君",地方自治法の一部を改正する法律案,0
"原田義昭君,江田康幸君,上田勇君",公的資金再生事業者と同種の業務を営む事業者との対等な競争条件の確保に関する法律案,0
"桜内文城君,石原慎太郎君",国の責任ある財政運営の確保等に関する法律案,0
"渡辺喜美君,大熊利昭君,小沢鋭仁君,中田宏君",国家公務員法等の一部を改正する法律案,0
"渡辺周君,長島昭久君,後藤祐一君",特別安全保障秘密の適正な管理に関する法律案,0
"渡辺周君,長島昭久君,後藤祐一君",情報適正管理委員会設置法案,0
"渡辺周君,長島昭久君,階猛君,後藤祐一君",公文書等の管理に関する法律の一部を改正する法律案,0
"渡辺周君,長島昭久君,後藤祐一君",国会法の一部を改正する法律案,0
"渡辺喜美君,大熊利昭君,後藤祐一君,玉木雄一郎君,小沢鋭仁君,中田宏君",幹部国家公務員法案,0
"津村啓介君,小川淳也君,奥野総一郎君,後藤祐一君,玉木雄一郎君",国家公務員法等の一部を改正する法律案,0
"津村啓介君,小川淳也君,奥野総一郎君,後藤祐一君,玉木雄一郎君",国家公務員の労働関係に関する法律案,0
"津村啓介君,小川淳也君,奥野総一郎君,後藤祐一君,玉木雄一郎君",公務員庁設置法案,0
"重徳和彦君,中丸啓君,上野ひろし君,鈴木望君",地方公務員の政治的中立性の確保のための地方公務員法等の一部を改正する法律案,0
"中田宏君,阪口直人君",国家安全保障上重要な土地等に係る取引等の規制等に関する法律案,0
"原口一博君,奥野総一郎君,後藤祐一君,吉川元君",地方公務員法等の一部を改正する法律案,0
"原口一博君,奥野総一郎君,後藤祐一君,吉川元君",地方公務員の労働関係に関する法律案,0
"重徳和彦君,桜内文城君,中田宏君,今井雅人君",世代間格差を是正するための公的年金制度及び医療保険制度の改革の推進に関する法律案,0
"泉健太君,山井和則君,大西健介君,杉田水脈君,重徳和彦君,浅尾慶一郎君,中島克仁君,高橋千鶴子君,小宮山泰子君,玉城デニー君,吉川元君",過労死等防止基本法案,0
"細田博之君,岩屋毅君,山本幸三君,金田勝年君,萩生田光一君,小沢鋭仁君,松野頼久君,石関貴史君,鈴木克昌君,柿沢未途君",特定複合観光施設区域の整備の推進に関する法律案,0
"渡辺喜美君,大熊利昭君,小沢鋭仁君,中田宏君,松田学君",国家公務員法等の一部を改正する法律案,0
高木陽介君,過疎地域自立促進特別措置法の一部を改正する法律案,0
"原口一博君,奥野総一郎君,柿沢未途君,畑浩治君",放送法の一部を改正する法律案,0
"畑浩治君,黄川田徹君,階猛君,中島克仁君,林宙紀君",東日本大震災復興特別区域法の一部を改正する法律案,0
"長島忠美君,吉野正芳君,西村明宏君,橋本英教君,藤原崇君,石田祝稔君,高木美智代君,井上義久君",東日本大震災復興特別区域法の一部を改正する法律案,0
"大串博志君,後藤斎君,篠原孝君,鷲尾英一郎君,玉木雄一郎君,畑浩治君,吉川元君",農地・水等共同活動の促進に関する法律案,0
"大串博志君,後藤斎君,篠原孝君,鷲尾英一郎君,玉木雄一郎君,畑浩治君,吉川元君",中山間地域その他の条件不利地域における農業生産活動の継続の促進に関する法律案,0
"大串博志君,後藤斎君,篠原孝君,鷲尾英一郎君,玉木雄一郎君,畑浩治君,吉川元君",環境保全型農業の促進を図るための交付金の交付に関する法律案,0
"衛藤征士郎君,務台俊介君,漆原良夫君,安住淳君,藤井孝男君,渡辺喜美君,柿沢未途君,宮本岳志君,鈴木克昌君,吉川元君",国民の祝日に関する法律の一部を改正する法律案,0
"中根康浩君,大西健介君,山井和則君,中島克仁君,井坂信彦君,高橋千鶴子君,畑浩治君,吉川元君",介護・障害福祉従事者の人材確保に関する特別措置法案,0
"原口一博君,武正公一君,今井雅人君,佐藤正夫君,柿沢未途君",電波法の一部を改正する法律案,0
"原口一博君,武正公一君,佐藤正夫君,柿沢未途君",通信・放送委員会設置法案,0
"階猛君,黄川田徹君,畑浩治君",東日本大震災復興特別区域法の一部を改正する法律案,0
"船田元君,中谷元君,北側一雄君,枝野幸男君,馬場伸幸君,三谷英弘君,畠中光成君,鈴木克昌君",日本国憲法の改正手続に関する法律の一部を改正する法律案,0
"階猛君,大島敦君",会社法の一部を改正する法律案,0
"笠浩史君,吉田泉君,中田宏君,鈴木望君",地方教育行政の組織の改革による地方教育行政の適正な運営の確保に関する法律案,0
秋葉賢也君,東日本大震災復興特別区域法の一部を改正する法律案,0
"小沢鋭仁君,中田宏君,石関貴史君,山内康一君,杉本かずみ君,柿沢未途君,畠中光成君",国会議員の歳費、旅費及び手当等に関する法律の一部を改正する法律案,0
"玄葉光一郎君,近藤洋介君,大串博志君,玉木雄一郎君,大熊利昭君,畠中光成君,畑浩治君,吉川元君",国民経済及び国民生活に重大な影響を及ぼすおそれのある通商に係る交渉に関する情報の提供の促進に関する法律案,0
"原口一博君,奥野総一郎君,椎名毅君,畑浩治君,吉川元君",行政不服審査法案,0
後藤茂之君,介護・障害福祉従事者の人材確保のための介護・障害福祉従事者の処遇改善に関する法律案,0
"小沢鋭仁君,河野正美君,百瀬智之君,中島克仁君,山内康一君,柿沢未途君,畠中光成君,小宮山泰子君,畑浩治君",廃棄物の集積又は貯蔵等に起因する周辺の生活環境の保全上の支障の除去等に関する法律案,0
後藤茂之君,アレルギー疾患対策基本法案,0
後藤茂之君,国民が受ける医療の質の向上のための医療機器の研究開発及び普及の促進に関する法律案,0
後藤茂之君,過労死等防止対策推進法案,0
梶山弘志君,宅地建物取引業法の一部を改正する法律案,0
"町村信孝君,中谷元君,大口善徳君",国会法等の一部を改正する法律案,0
江崎鐵磨君,児童買春、児童ポルノに係る行為等の処罰及び児童の保護等に関する法律の一部を改正する法律案,0
坂本哲志君,養豚農業振興法案,0
坂本哲志君,花きの振興に関する法律案,0
伊藤信太郎君,地域自然資産区域における自然環境の保全及び持続可能な利用の推進に関する法律案,0
"大島敦君,後藤祐一君,藤井孝男君,山田宏君,畠中光成君",国会法の一部を改正する法律案,0
"笠浩史君,丹羽秀樹君,稲津久君,柏倉祐司君,井出庸生君,青木愛君,吉川元君",学校図書館法の一部を改正する法律案,0
"前原誠司君,小川淳也君,松浪健太君,今井雅人君,大熊利昭君,小池政就君,畑浩治君",総合的な行財政改革を推進するための基盤の整備に関する法律案,0
柴山昌彦君,サイバーセキュリティ基本法案,0
梶山弘志君,建築士法の一部を改正する法律案,0
坂本哲志君,内水面漁業の振興に関する法律案,0
"松野博一君,宮川典子君,藤井比早之君,高木美智代君,古屋範子君,大口善徳君",女性が活躍できる社会環境の整備の総合的かつ集中的な推進に関する法律案,0
高木陽介君,行政書士法の一部を改正する法律案,0
"吉田泉君,若井康彦君,川端達夫君",琵琶湖の保全及び再生に関する特別措置法案,0
"薗浦健太郎君,森英介君,竹内譲君,上野ひろし君,中島克仁君,井坂信彦君,小宮山泰子君",社会保険労務士法の一部を改正する法律案,0
"保岡興治君,津島淳君,大口善徳君,山内康一君,椎名毅君,村上史好君",死因究明等推進基本法案,0
"河村建夫君,鴨下一郎君,山下貴司君,古屋範子君,稲津久君,柏倉祐司君,井坂信彦君,青木愛君,吉川元君",公認心理師法案,0
"松田学君,足立康史君",経済社会改革の推進に関する法律案,0
"金子恭之君,大塚高司君,盛山正仁君,古賀篤君,古屋範子君,上野ひろし君,小宮山泰子君",財団法人日本遺族会に対する国有財産の無償貸付に関する法律の一部を改正する法律案,0
"棚橋泰文君,小林鷹之君,山下貴司君,高木美智代君,上田勇君,大口善徳君,遠山清彦君,浜地雅一君",国外犯罪被害者の遺族に対する弔慰金の支給に関する法律案,0
"松原仁君,辻元清美君,小沢鋭仁君,山内康一君,畠中光成君,穀田恵二君,小宮山泰子君,照屋寛徳君",環境大臣石原伸晃君不信任決議案,0
"松原仁君,吉田泉君,小沢鋭仁君,山内康一君,畠中光成君,小宮山泰子君,照屋寛徳君",環境委員長伊藤信太郎君解任決議案,0
"中川正春君,篠原孝君,大串博志君,玉木雄一郎君,畑浩治君,吉川元君",国有林野事業に従事する職員の労働関係を円滑に調整するための特定独立行政法人の労働関係に関する法律の一部を改正する法律案,0
"中川正春君,篠原孝君,大串博志君,玉木雄一郎君,畑浩治君,吉川元君",国有林野事業に従事する職員の給与等に関する特例法案,0
"海江田万里君,細野豪志君,岡田克也君,中川正春君,馬淵澄夫君,泉健太君,奥野総一郎君",公職選挙法及び衆議院議員選挙区画定審議会設置法の一部を改正する法律案,0
"園田博之君,高橋みほ君,小熊慎司君,鈴木義弘君,西田譲君,山田宏君,百瀬智之君,今井雅人君,浦野靖人君,新原秀人君,坂元大輔君,西岡新君",公職選挙法及び衆議院議員選挙区画定審議会設置法の一部を改正する法律案,0
"浦野靖人君,中田宏君,小沢鋭仁君,松浪健太君,木下智彦君",地方自治法及び国会法の一部を改正する法律案,0
"松本剛明君,大島敦君,後藤祐一君",行政改革の総合的かつ集中的な実行に関する法律案,0
"馬場伸幸君,小沢鋭仁君,松浪健太君,石関貴史君,鈴木義弘君",任命に当たり両議院の同意を要する国家公務員等の範囲の適正化等のための関係法律の整備に関する法律案,0
"桜内文城君,中田宏君,阪口直人君",租税特別措置法の一部を改正する法律案,0
"衛藤征士郎君,高村正彦君,野田聖子君",国等が行う公共工事についての地元建設業者の受注の確保等に関する法律案,0
"松浪健太君,重徳和彦君,佐藤正夫君,畠中光成君",道州制への移行のための改革基本法案,0
"枝野幸男君,後藤祐一君,階猛君",行政機関の保有する情報の公開に関する法律等の一部を改正する法律案,0
"原口一博君,黄川田徹君,奥野総一郎君,塩川鉄也君,畑浩治君,吉川元君",地方自治法の一部を改正する法律案,0
"原田義昭君,上田勇君",公的資金再生事業者と同種の業務を営む事業者との対等な競争条件の確保に関する法律案,0
"桜内文城君,石原慎太郎君",国の責任ある財政運営の確保等に関する法律案,0
"渡辺周君,長島昭久君,後藤祐一君",特別安全保障秘密の適正な管理に関する法律案,0
"渡辺周君,長島昭久君,後藤祐一君",情報適正管理委員会設置法案,0
"渡辺周君,長島昭久君,階猛君,後藤祐一君",公文書等の管理に関する法律の一部を改正する法律案,0
"重徳和彦君,中丸啓君,上野ひろし君,鈴木望君",地方公務員の政治的中立性の確保のための地方公務員法等の一部を改正する法律案,0
"中田宏君,阪口直人君",国家安全保障上重要な土地等に係る取引等の規制等に関する法律案,0
"原口一博君,奥野総一郎君,後藤祐一君,吉川元君",地方公務員法等の一部を改正する法律案,0
"原口一博君,奥野総一郎君,後藤祐一君,吉川元君",地方公務員の労働関係に関する法律案,0
"重徳和彦君,桜内文城君,中田宏君,今井雅人君",世代間格差を是正するための公的年金制度及び医療保険制度の改革の推進に関する法律案,0
"細田博之君,岩屋毅君,山本幸三君,金田勝年君,萩生田光一君,小沢鋭仁君,松野頼久君,石関貴史君,鈴木克昌君,柿沢未途君",特定複合観光施設区域の整備の推進に関する法律案,0
"階猛君,黄川田徹君,畑浩治君",東日本大震災復興特別区域法の一部を改正する法律案,0
"小沢鋭仁君,中田宏君,石関貴史君,山内康一君,杉本かずみ君,柿沢未途君,畠中光成君",国会議員の歳費、旅費及び手当等に関する法律の一部を改正する法律案,0
"玄葉光一郎君,近藤洋介君,大串博志君,玉木雄一郎君,三谷英弘君,大熊利昭君,畠中光成君,畑浩治君,吉川元君",国民経済及び国民生活に重大な影響を及ぼすおそれのある通商に係る交渉に関する情報の提供の促進に関する法律案,0
"小沢鋭仁君,河野正美君,百瀬智之君,中島克仁君,山内康一君,柿沢未途君,畠中光成君,小宮山泰子君,畑浩治君",廃棄物の集積又は貯蔵等に起因する周辺の生活環境の保全上の支障の除去等に関する法律案,0
"前原誠司君,小川淳也君,松浪健太君,今井雅人君,三谷英弘君,大熊利昭君,小池政就君,畑浩治君",総合的な行財政改革を推進するための基盤の整備に関する法律案,0
柴山昌彦君,サイバーセキュリティ基本法案,0
"松野博一君,宮川典子君,藤井比早之君,高木美智代君,古屋範子君,大口善徳君",女性が活躍できる社会環境の整備の総合的かつ集中的な推進に関する法律案,0
"吉田泉君,若井康彦君,川端達夫君",琵琶湖の保全及び再生に関する特別措置法案,0
"薗浦健太郎君,森英介君,竹内譲君,上野ひろし君,中島克仁君,井坂信彦君,小宮山泰子君",社会保険労務士法の一部を改正する法律案,0
"保岡興治君,津島淳君,大口善徳君,山内康一君,椎名毅君,村上史好君",死因究明等推進基本法案,0
"河村建夫君,鴨下一郎君,山下貴司君,古屋範子君,稲津久君,柏倉祐司君,井坂信彦君,青木愛君,吉川元君",公認心理師法案,0
"松田学君,足立康史君",経済社会改革の推進に関する法律案,0
"金子恭之君,大塚高司君,盛山正仁君,古賀篤君,古屋範子君,上野ひろし君,小宮山泰子君",財団法人日本遺族会に対する国有財産の無償貸付に関する法律の一部を改正する法律案,0
"棚橋泰文君,小林鷹之君,山下貴司君,高木美智代君,上田勇君,大口善徳君,遠山清彦君,浜地雅一君",国外犯罪被害者の遺族に対する弔慰金の支給に関する法律案,0
"井坂信彦君,清水鴻一郎君,重徳和彦君,山井和則君,玉木雄一郎君,大西健介君,今村洋史君,宮沢隆仁君,中島克仁君,高橋千鶴子君,小宮山泰子君,吉川元君",薬事法の一部を改正する法律案,0
"松野頼久君,江田憲司君,小沢鋭仁君,松浪健太君,石関貴史君,小熊慎司君,馬場伸幸君,井坂信彦君,井出庸生君,畠中光成君,村岡敏英君",国会議員の歳費、旅費及び手当等に関する法律の一部を改正する法律案,0
"佐田玄一郎君,町村信孝君,今津寛君,伊東良孝君,船橋利実君,稲津久君",北海道観光振興特別措置法案,0
"馬淵澄夫君,渡辺周君,近藤洋介君,松浪健太君,柿沢未途君,重徳和彦君,佐藤正夫君,畑浩治君",国と地方公共団体との関係の抜本的な改革の推進に関する法律案,0
逢沢一郎君,国会議員の秘書の給与等に関する法律の一部を改正する法律案,0
"今井雅人君,松浪健太君,伊東信久君,山内康一君,杉本かずみ君,畑浩治君,鈴木克昌君",社会保障の安定財源の確保等を図る税制の抜本的な改革を行うための消費税法の一部を改正する等の法律及び社会保障の安定財源の確保等を図る税制の抜本的な改革を行うための地方税法及び地方交付税法の一部を改正する法律の一部を改正する法律案,0
"井坂信彦君,柿沢未途君,浦野靖人君,山井和則君,大串博志君,柚木道義君,中島克仁君,小宮山泰子君",労働者の職務に応じた待遇の確保等のための施策の推進に関する法律案,0
平沢勝栄君,北朝鮮当局によって拉致された被害者等の支援に関する法律の一部を改正する法律案,0
渡辺博道君,医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律の一部を改正する法律案,0
渡辺博道君,ハンセン病問題の解決の促進に関する法律の一部を改正する法律案,0
今村雅弘君,空家等対策の推進に関する特別措置法案,0
"足立康史君,鈴木義弘君,井上英孝君,村岡敏英君",特定土砂等の管理、土地の掘削等の規制等に関する法律案,0
"長島昭久君,津村啓介君,玉木雄一郎君",領域等の警備に関する法律案,0
"桜内文城君,畑浩治君",労働基準法及び労働者派遣事業の適正な運営の確保及び派遣労働者の保護等に関する法律の一部を改正する法律案,0
"畑浩治君,桜内文城君",非正規労働者の希望に応じた正規労働者への転換の推進及び労働者の職務に応じた待遇の確保に関する法律案,0
江藤拓君,外国人漁業の規制に関する法律及び排他的経済水域における漁業等に関する主権的権利の行使等に関する法律の一部を改正する法律案,0
桝屋敬悟君,私事性的画像記録の提供等による被害の防止に関する法律案,0
"小池政就君,柿沢未途君,椎名毅君",電気事業法等の一部を改正する法律案,0
"篠原孝君,玉木雄一郎君",農業者戸別所得補償法案,0
"大島敦君,階猛君,後藤祐一君,柿沢未途君,畠中光成君",特定秘密の保護に関する法律の一部を改正する法律案,0
"船田元君,逢沢一郎君,北側一雄君,武正公一君,馬場伸幸君,中田宏君,三谷英弘君,鈴木克昌君",公職選挙法等の一部を改正する法律案,0
"江田憲司君,松野頼久君,馬場伸幸君,柿沢未途君,今井雅人君",公職選挙法及び衆議院議員選挙区画定審議会設置法の一部を改正する法律案,0
"江田憲司君,松野頼久君,馬場伸幸君,柿沢未途君,今井雅人君",国会議員の歳費、旅費及び手当等に関する法律の一部を改正する法律案,0
"江田憲司君,松野頼久君,馬場伸幸君,柿沢未途君,今井雅人君",国会議員の歳費、旅費及び手当等に関する法律の一部を改正する法律案,0
"江田憲司君,松野頼久君,馬場伸幸君,柿沢未途君,今井雅人君",租税特別措置法の一部を改正する法律案,0
"江田憲司君,松野頼久君,馬場伸幸君,柿沢未途君,今井雅人君",公職選挙法及び衆議院議員選挙区画定審議会設置法の一部を改正する法律案,0
"江田憲司君,松野頼久君,馬場伸幸君,柿沢未途君,今井雅人君",国会議員の歳費、旅費及び手当等に関する法律の一部を改正する法律案,0
"江田憲司君,松野頼久君,馬場伸幸君,柿沢未途君,今井雅人君",国会議員の歳費、旅費及び手当等に関する法律の一部を改正する法律案,0
"江田憲司君,松野頼久君,馬場伸幸君,柿沢未途君,今井雅人君",租税特別措置法の一部を改正する法律案,0
穀田恵二君,政党助成法を廃止する法律案,0
"江田憲司君,松野頼久君,馬場伸幸君,柿沢未途君,今井雅人君",国会議員の歳費、旅費及び手当等に関する法律の一部を改正する法律案,0
"江田憲司君,松野頼久君,柿沢未途君,今井雅人君,重徳和彦君",政治資金規正法の一部を改正する法律案,0
"古川元久君,大串博志君,玉木雄一郎君,山尾志桜里君",格差是正及び経済成長のために講ずべき税制上の措置等に関する法律案,0
"船田元君,逢沢一郎君,北側一雄君,武正公一君,井上英孝君,平沼赳夫君,玉城デニー君,野間健君",公職選挙法等の一部を改正する法律案,0
江藤拓君,山村振興法の一部を改正する法律案,0
梶山弘志君,地震防災対策強化地域における地震対策緊急整備事業に係る国の財政上の特別措置に関する法律の一部を改正する法律案,0
奥野信亮君,東日本大震災の被災者に対する援助のための日本司法支援センターの業務の特例に関する法律の一部を改正する法律案,0
今村雅弘君,半島振興法の一部を改正する法律案,0
"逢坂誠二君,奥野総一郎君,吉川元君",放送法の一部を改正する法律案,0
"田島一成君,前原誠司君,辻元清美君",琵琶湖の保全及び再生に関する特別措置法案,0
福井照君,独立行政法人日本スポーツ振興センター法の一部を改正する法律案,0
"岸本周平君,玉木雄一郎君,佐々木隆博君,金子恵美君,福島伸享君,小山展弘君",農業者戸別所得補償法案,0
"岸本周平君,玉木雄一郎君,佐々木隆博君,金子恵美君,福島伸享君,小山展弘君",農地・水等共同活動の促進に関する法律案,0
"岸本周平君,玉木雄一郎君,佐々木隆博君,金子恵美君,福島伸享君,小山展弘君",中山間地域その他の条件不利地域における農業生産活動の継続の促進に関する法律案,0
"岸本周平君,玉木雄一郎君,佐々木隆博君,金子恵美君,福島伸享君,小山展弘君",環境保全型農業の促進を図るための交付金の交付に関する法律案,0
穀田恵二君,政治資金規正法の一部を改正する法律案,0
"黒岩宇洋君,枝野幸男君,逢坂誠二君,後藤祐一君",政治資金規正法の一部を改正する法律案,0
"岸本周平君,玉木雄一郎君,松木けんこう君,村岡敏英君",国民経済及び国民生活に重大な影響を及ぼすおそれのある通商に係る交渉に関する情報の提供の促進に関する法律案,0
"細田博之君,岩屋毅君,山本幸三君,金田勝年君,小沢鋭仁君,柿沢未途君,石関貴史君,松浪健太君,平沼赳夫君",特定複合観光施設区域の整備の推進に関する法律案,0
"岸本周平君,玉木雄一郎君,福島伸享君,小山展弘君",農業協同組合法の一部を改正する法律案,0
"井坂信彦君,今井雅人君,浦野靖人君,西村智奈美君,山井和則君,玉城デニー君",労働者の職務に応じた待遇の確保等のための施策の推進に関する法律案,0
"逢沢一郎君,岩屋毅君,藤井比早之君,北側一雄君,中野洋昌君,平沼赳夫君,野間健君",公職選挙法の一部を改正する法律案,0
"古屋圭司君,土屋正忠君,高木美智代君,濱村進君,遠藤敬君,園田博之君",国会議事堂、内閣総理大臣官邸その他の国の重要な施設等及び外国公館等の周辺地域の上空における小型無人機の飛行の禁止に関する法律案,0
"江田憲司君,柿沢未途君,今井雅人君,小沢鋭仁君,丸山穂高君",自衛隊法等の一部を改正する法律案,0
"江田憲司君,柿沢未途君,今井雅人君,小沢鋭仁君,丸山穂高君",国際平和共同対処事態に際して我が国が実施する人道復興支援活動等に関する法律案,0
"大島敦君,大串博志君,後藤祐一君,緒方林太郎君,江田憲司君,柿沢未途君,今井雅人君,小沢鋭仁君,丸山穂高君",領域等の警備に関する法律案,0
"河村建夫君,鴨下一郎君,山下貴司君,古屋範子君,浮島智子君,河野正美君,園田博之君",公認心理師法案,0
"奥野総一郎君,田嶋要君,渡辺周君",分散型エネルギー利用の促進に関する法律案,0
"田嶋要君,馬淵澄夫君,逢坂誠二君,田島一成君",原子力災害対策特別措置法の一部を改正する法律案,0
"今井雅人君,丸山穂高君,篠原豪君,前原誠司君,泉健太君,小川淳也君,玉城デニー君",歳入庁の設置による内国税並びに労働保険料及び年金保険料等の徴収に関する業務の効率化等の推進に関する法律案,0
"岸本周平君,玉木雄一郎君,佐々木隆博君,金子恵美君,福島伸享君,小山展弘君",国有林野事業に従事する職員の労働関係を円滑に調整するための行政執行法人の労働関係に関する法律の一部を改正する法律案,0
"岸本周平君,玉木雄一郎君,佐々木隆博君,金子恵美君,福島伸享君,小山展弘君",国有林野事業に従事する職員の給与等に関する特例法案,0
"平野博文君,中川正春君,菊田真紀子君,郡和子君",公立義務教育諸学校の学級編制及び教職員定数の標準に関する法律の一部を改正する法律案,0
北川知克君,琵琶湖の保全及び再生に関する法律案,0
"田島一成君,田嶋要君,福島伸享君",熱についてエネルギー源としての再生可能エネルギー源及び廃熱の利用を促進する等のためのエネルギーの使用の合理化等に関する法律等の一部を改正する法律案,0
"中根康浩君,田嶋要君,神山洋介君",国等によるその設置する施設の省エネルギー・再生可能エネルギー源利用改修の実施等に関する法律案,0
福井照君,公認心理師法案,0
"中根康浩君,後藤祐一君,近藤洋介君",正規労働者雇入臨時助成金の支給に関する法律案,0
渡辺博道君,戦没者の遺骨収集の推進に関する法律案,0
